category,job_title,company,location,email,phone,start_date,job_url
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Würzburg 2026
Transgourmet Deutschland GmbH & Co.OHG
01.09.2026
97076 Würzburg
Neu
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,heike.schnell@selgros.de,0931 2962-161,2026-02-27,https://www.azubi.de/ausbildungsplatz/10436289-s-auszubildender-m-w-d-als-fleischer-wuerzburg-2026
Fleischer/in,"Ausbildung Fleischerin - Fachrichtung Verkauf (m/w/d) - 2026
Dritte EDEKA-Markt Minden-Hannover GmbH
01.08.2026
38304 Wolfenbüttel
Neu
Duale Ausbildung",Dritte EDEKA-Markt Minden-Hannover GmbH,N/A,navig@or.userlanguage,026 38304,01.08.2026,https://www.azubi.de/ausbildungsplatz/10825375-s-ausbildung-fleischerin-fachrichtung-verkauf-m-w-d-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Magdeburg 2026
Transgourmet Deutschland GmbH & Co.OHG
01.08.2026
39120 Magdeburg
Neu
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,doreen.kief@selgros.de,+49 391 6265 161,2026-02-27,https://www.azubi.de/ausbildungsplatz/11305118-s-auszubildender-m-w-d-als-fleischer-magdeburg-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
Marktkauf 7419 Wolfenbüttel
01.08.2026
38304 Wolfenbüttel
Neu
Duale Ausbildung",Marktkauf 7419 Wolfenbüttel,N/A,navig@or.userlanguage,026 38304,01.08.2026,https://www.azubi.de/ausbildungsplatz/10825376-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Zwickau 2026
Transgourmet Deutschland GmbH & Co.OHG
01.08.2026
08056 Zwickau
Neu
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,maria.seltmann@selgros.de,+49 375 2726 102,2026-02-27,https://www.azubi.de/ausbildungsplatz/10436284-s-auszubildender-m-w-d-als-fleischer-zwickau-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Teutschenthal 2026
Transgourmet Deutschland GmbH & Co.OHG
01.08.2026
06179 Teutschenthal
Neu
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,pia.may@selgros.de,+49 34601 384 57,2026-02-27,https://www.azubi.de/ausbildungsplatz/10436298-s-auszubildender-m-w-d-als-fleischer-teutschenthal-2026
Fleischer/in,"Ausbildung Fachverkäufer Fleischerei (m/w/d) - 2026
Rees FrischeMärkte KG
01.09.2026
76187 Karlsruhe-Knielingen
Neu
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,bewerbung@edeka-rees.de,026 76187,2026-02-26,https://www.azubi.de/ausbildungsplatz/10521647-s-ausbildung-fachverkaeufer-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fleischerin - Fachrichtung Verkauf (m/w/d) - 2026
Marktkauf 7301 Meppen
01.08.2026
49716 Meppen
Neu
Duale Ausbildung",Marktkauf 7301 Meppen,N/A,navig@or.userlanguage,026 49716,01.08.2026,https://www.azubi.de/ausbildungsplatz/10603268-s-ausbildung-fleischerin-fachrichtung-verkauf-m-w-d-2026
Fleischer/in,"Ausbildung Fleischer im Verkauf (m/w/d) - 2026
EDEKA Buch
01.09.2026
65719 Hofheim
Neu
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,carsten.sader@dermarkt.de,026 65830,2026-02-26,https://www.azubi.de/ausbildungsplatz/10521690-s-ausbildung-fleischer-im-verkauf-m-w-d-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Filderstadt 2026
Transgourmet Deutschland GmbH & Co.OHG
01.09.2026
70794 Filderstadt
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,carmen.rupp@selgros.de,0711 707081-102,2026-02-26,https://www.azubi.de/ausbildungsplatz/10431446-s-auszubildender-m-w-d-als-fleischer-filderstadt-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Heilbronn 2026
Transgourmet Deutschland GmbH & Co.OHG
01.09.2026
74076 Heilbronn
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,georgia.sialaki@selgros.de,+49713164982102,2026-02-26,https://www.azubi.de/ausbildungsplatz/10431454-s-auszubildender-m-w-d-als-fleischer-heilbronn-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
EDEKA Hoffmann
01.08.2026
39365 Wefensleben
Duale Ausbildung",EDEKA Hoffmann,N/A,navig@or.userlanguage,026 39365,01.08.2026,https://www.azubi.de/ausbildungsplatz/10431664-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Fürth 2026
Transgourmet Deutschland GmbH & Co.OHG
01.09.2026
90765 Fürth
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,simoneannemarie.biskupek@selgros.de,+49 911 95 096 102,2026-02-26,https://www.azubi.de/ausbildungsplatz/10431513-s-auszubildender-m-w-d-als-fleischer-fuerth-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
E center Untergehrer
01.08.2026
12439 Berlin
Duale Ausbildung",E center Untergehrer,N/A,navig@or.userlanguage,026 10717,01.09.2026,https://www.azubi.de/ausbildungsplatz/10803406-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fleischerin - Fachrichtung Verkauf (m/w/d) - 2026
Marktkauf 7201 Herford I
01.08.2026
32051 Herford
Duale Ausbildung",Marktkauf 7201 Herford I,N/A,navig@or.userlanguage,026 32105,01.08.2026,https://www.azubi.de/ausbildungsplatz/10521705-s-ausbildung-fleischerin-fachrichtung-verkauf-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäufer Fleischerei (m/w/d) - 2026
Scheck-in Center Sinzheim
01.09.2026
76547 Sinzheim
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,ausbildung@scheck-in-center.de,026 76547,2026-02-25,https://www.azubi.de/ausbildungsplatz/11117650-s-ausbildung-fachverkaeufer-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäufer Fleischerei (m/w/d) - 2026
EDEKA Stiegler
01.09.2026
67346 Speyer
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,dennis.bellan@edeka-stiegler.de,026 67346,2026-02-25,https://www.azubi.de/ausbildungsplatz/10513484-s-ausbildung-fachverkaeufer-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäufer Fleischerei (m/w/d) - 2026
EDEKA Kissel Landau-Godramstein
01.09.2026
76829 Landau-Godramstein
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,ulrike.thiel-harlos@kissel-landau.de,026 76831,2026-02-25,https://www.azubi.de/ausbildungsplatz/11392122-s-ausbildung-fachverkaeufer-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
Marktkauf 7417 Bremen-Habenhausen
01.08.2026
28279 Bremen-Habenhausen
Duale Ausbildung",Marktkauf 7417 Bremen-Habenhausen,N/A,navig@or.userlanguage,026 28279,01.08.2026,https://www.azubi.de/ausbildungsplatz/10822406-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Auszubildender (m/w/d) als Fleischer Ulm 2026
Transgourmet Deutschland GmbH & Co.OHG
01.09.2026
89081 Ulm
Duale Ausbildung",Transgourmet Deutschland GmbH &amp; Co. OHG,N/A,natascha.wollmann@transgourmet.de,07311 8494-823,2026-02-25,https://www.azubi.de/ausbildungsplatz/10597846-s-auszubildender-m-w-d-als-fleischer-ulm-2026
Fleischer/in,"Fleischer/-in (m/w/d)
Gmyrek Fleisch- und Wurstwaren GmbH & Co.KG
03.08.2026
38518 Gifhorn
Duale Ausbildung",Gmyrek Fleisch- und Wurstwaren GmbH &amp; Co.KG,N/A,navig@or.userlanguage,026 38518,2026-02-25,https://www.azubi.de/ausbildungsplatz/11117720-s-fleischer-in-m-w-d
Fleischer/in,"Ausbildung Fleischer im Verkauf (m/w/d) - 2026
EDEKA Liebich
01.09.2026
76437 Rastatt
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,yannik.baumert@edeka-liebich.de,026 76437,2026-02-25,https://www.azubi.de/ausbildungsplatz/10513477-s-ausbildung-fleischer-im-verkauf-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
EDEKA Pollmer
01.08.2026
06849 Dessau-Roßlau
Duale Ausbildung",EDEKA Pollmer,N/A,navig@or.userlanguage,026 06849,01.08.2026,https://www.azubi.de/ausbildungsplatz/10426737-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäufer Fleischerei (m/w/d) - 2026
EDEKA Werner
01.09.2026
63916 Amorbach
Duale Ausbildung",EDEKA ZENTRALE Stiftung &amp; Co. KG,N/A,verwaltung@edeka-werner.de,026 63897,2026-02-25,https://www.azubi.de/ausbildungsplatz/10513371-s-ausbildung-fachverkaeufer-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
E center Zeidler
01.08.2026
06667 Weißenfels
Duale Ausbildung",E center Zeidler,N/A,navig@or.userlanguage,026 06721,01.08.2026,https://www.azubi.de/ausbildungsplatz/10426727-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fleischerin - Fachrichtung Verkauf (m/w/d) - 2026
Marktkauf 7227 Lübbecke
01.08.2026
32312 Lübbecke
Duale Ausbildung",Marktkauf 7227 Lübbecke,N/A,navig@or.userlanguage,026 32312,01.08.2026,https://www.azubi.de/ausbildungsplatz/10583936-s-ausbildung-fleischerin-fachrichtung-verkauf-m-w-d-2026
Fleischer/in,"Ausbildung Fleischerin - Fachrichtung Verkauf (m/w/d) - 2026
Marktkauf 7323 Oschersleben
01.08.2026
39387 Oschersleben
Duale Ausbildung",Marktkauf 7323 Oschersleben,N/A,navig@or.userlanguage,026 39387,01.08.2026,https://www.azubi.de/ausbildungsplatz/10774980-s-ausbildung-fleischerin-fachrichtung-verkauf-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
Marktkauf 7326 Melle
01.08.2026
49324 Melle
Duale Ausbildung",Marktkauf 7326 Melle,N/A,navig@or.userlanguage,026 49324,01.08.2026,https://www.azubi.de/ausbildungsplatz/10774950-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
EDEKA Jacoby
01.08.2026
31319 Sehnde
Duale Ausbildung",EDEKA Jacoby,N/A,navig@or.userlanguage,026 31319,01.09.2026,https://www.azubi.de/ausbildungsplatz/10496702-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
EDEKA Theuerkauf
01.08.2026
14089 Berlin
Duale Ausbildung",EDEKA Theuerkauf,N/A,navig@or.userlanguage,026 10717,01.09.2026,https://www.azubi.de/ausbildungsplatz/10775118-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
Fleischer/in,"Ausbildung Fachverkäuferin Lebensmittelhandwerk - Fleischerei (m/w/d) - 2026
E center 3434 Weserpark
01.08.2026
28307 Bremen-Weserpark
Duale Ausbildung",E center 3434 Weserpark,N/A,navig@or.userlanguage,026 28307,01.08.2026,https://www.azubi.de/ausbildungsplatz/10775203-s-ausbildung-fachverkaeuferin-lebensmittelhandwerk-fleischerei-m-w-d-2026
